Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
D1,01/04/2023,VfL Wolfsburg,FC Augsburg,2,2,D
D1,01/04/2023,Bayern Munich,Borussia Dortmund,4,2,H
D1,01/04/2023,Union Berlin,VfB Stuttgart,3,0,H
D1,01/04/2023,FC Schalke 04,Bayer Leverkusen,0,3,A
D1,01/04/2023,RB Leipzig,FSV Mainz 05,0,3,A
D1,01/04/2023,SC Freiburg,Hertha Berlin,1,1,D
D1,01/06/2023,VfB Stuttgart,Hamburger SV,3,0,H
D1,01/10/2022,RB Leipzig,Vfl Bochum,4,0,H
D1,01/10/2022,Werder Bremen,Borussia Monchengladbach,5,1,H
D1,01/10/2022,VfL Wolfsburg,VfB Stuttgart,3,2,H
D1,01/10/2022,SC Freiburg,FSV Mainz 05,2,1,H
D1,01/10/2022,Eintracht Frankfurt,Union Berlin,2,0,H
D1,01/10/2022,1. FC Köln,Borussia Dortmund,3,2,H
D1,02/04/2023,1. FC Köln,Borussia Monchengladbach,0,0,D
D1,02/04/2023,Werder Bremen,1899 Hoffenheim,1,2,A
D1,02/09/2022,Borussia Dortmund,1899 Hoffenheim,1,0,H
D1,02/10/2022,FC Schalke 04,FC Augsburg,2,3,A
D1,02/10/2022,Hertha Berlin,1899 Hoffenheim,1,1,D
D1,03/02/2023,FC Augsburg,Bayer Leverkusen,1,0,H
D1,03/03/2023,Borussia Dortmund,RB Leipzig,2,1,H
D1,03/09/2022,VfB Stuttgart,FC Schalke 04,1,1,D
D1,03/09/2022,Bayer Leverkusen,SC Freiburg,2,3,A
D1,03/09/2022,Vfl Bochum,Werder Bremen,0,2,A
D1,03/09/2022,Union Berlin,Bayern Munich,1,1,D
D1,03/09/2022,Eintracht Frankfurt,RB Leipzig,4,0,H
D1,03/09/2022,VfL Wolfsburg,1. FC Köln,2,4,A
D1,04/02/2023,Borussia Dortmund,SC Freiburg,5,1,H
D1,04/02/2023,1. FC Köln,RB Leipzig,0,0,D
D1,04/02/2023,Vfl Bochum,1899 Hoffenheim,5,2,H
D1,04/02/2023,Union Berlin,FSV Mainz 05,2,1,H
D1,04/02/2023,Borussia Monchengladbach,FC Schalke 04,0,0,D
D1,04/02/2023,Eintracht Frankfurt,Hertha Berlin,3,0,H
D1,04/03/2023,VfB Stuttgart,Bayern Munich,1,2,A
